index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
8460,australia,1853.0,victoria-police-force,public safety,linkedin.com/company/victoria-police-force,melbourne,victoria police,victoria,1001-5000,
12833,australia,1908.0,scouts-australia,education management,linkedin.com/company/scouts-australia,chatswood,scouts australia,new south wales,1001-5000,
12931,australia,1854.0,bunzl-australasia,wholesale,linkedin.com/company/bunzl-australasia,mulgrave,bunzl australasia,victoria,1001-5000,
14419,australia,,mcphersons,retail,linkedin.com/company/mcphersons,,mcphersons,,501-1000,
18323,australia,2005.0,homeinsteadaustralia,hospital & health care,linkedin.com/company/homeinsteadaustralia,toowong,home instead senior care australia,queensland,1001-5000,
21375,australia,,swissport-australia-and-new-zealand,airlines/aviation,linkedin.com/company/swissport-australia-and-new-zealand,newstead,swissport (australia and new zealand),queensland,10001+,
22067,australia,,australian-red-cross-lifeblood,hospital & health care,linkedin.com/company/australian-red-cross-lifeblood,melbourne,the australian red cross blood service,victoria,1001-5000,
23459,australia,1905.0,australian-bureau-of-statistics,government administration,linkedin.com/company/australian-bureau-of-statistics,,australian bureau of statistics,act,1001-5000,
30647,australia,,catholic-education-rockhampton-diocese,education management,linkedin.com/company/catholic-education-rockhampton-diocese,rockhampton,catholic education rockhampton diocese,queensland,1001-5000,
39839,australia,,mackay-hospital-and-health-service,hospital & health care,linkedin.com/company/mackay-hospital-and-health-service,mackay,mackay hospital and health service,queensland,1001-5000,
40796,australia,,port-macquarie-hastings-council,government administration,linkedin.com/company/port-macquarie-hastings-council,port macquarie,port macquarie-hastings council,new south wales,501-1000,
42519,australia,1906.0,blacktown-city-council,government administration,linkedin.com/company/blacktown-city-council,,blacktown city council,,1001-5000,
49597,australia,,australian-border-force,law enforcement,linkedin.com/company/australian-border-force,canberra,australian customs service,act,10001+,
51948,australia,1928.0,royal-flying-doctor-service-of-australia,hospital & health care,linkedin.com/company/royal-flying-doctor-service-of-australia,canberra,royal flying doctor service of australia,act,501-1000,
55657,australia,1978.0,sysproaustralasia,computer software,linkedin.com/company/sysproaustralasia,,syspro australasia,,501-1000,
56974,australia,,widebayhealth,hospital & health care,linkedin.com/company/widebayhealth,bundaberg,wide bay hospital and health service,queensland,1001-5000,
65943,australia,1873.0,department-of-justice-nsw,government administration,linkedin.com/company/department-of-justice-nsw,parramatta,department of justice nsw,new south wales,1001-5000,
66216,australia,1989.0,accentureaustralia,information technology and services,linkedin.com/company/accentureaustralia,melbourne,accenture australia,victoria,10001+,
71090,australia,,usg-boral-anz,building materials,linkedin.com/company/usg-boral-anz,,usg boral anz,new south wales,501-1000,
76608,australia,2011.0,xylem-inc.-anz,mechanical or industrial engineering,linkedin.com/company/xylem-inc.-anz,sydney,xylem anz,new south wales,10001+,
82831,australia,,department-of-regional-development-primary-industry-fisheries-and-resources,government administration,linkedin.com/company/department-of-regional-development-primary-industry-fisheries-and-resources,,"department of regional development, primary industry, fisheries and resources",,501-1000,
86071,australia,,symbion-health,"health, wellness and fitness",linkedin.com/company/symbion-health,,symbion health,,10001+,
86869,australia,,clive-peeters,retail,linkedin.com/company/clive-peeters,,clive peeters,,1001-5000,
87050,australia,,aipm,paper & forest products,linkedin.com/company/aipm,,aipm,,5001-10000,
87792,australia,,the-arts-centre,performing arts,linkedin.com/company/the-arts-centre,,the arts centre,,501-1000,
89417,australia,,territory-families-housing-and-communities,government administration,linkedin.com/company/territory-families-housing-and-communities,darwin,territory families,northern territory,501-1000,
89569,australia,1987.0,safework-nsw,government administration,linkedin.com/company/safework-nsw,,workcover nsw,,1001-5000,
91600,australia,1851.0,ymca-australia,recreational facilities and services,linkedin.com/company/ymca-australia,melbourne,ymca australia,victoria,10001+,
93819,australia,,royal-australian-air-force_2,military,linkedin.com/company/royal-australian-air-force_2,,royal australian air force,,1001-5000,
99479,australia,,nswhealth-health-support-services---communication-&-knowledge-services,hospital & health care,linkedin.com/company/nswhealth-health-support-services---communication-&-knowledge-services,,healthshare nsw,,5001-10000,
101854,australia,1983.0,kogas-prelude-pty-ltd,oil & energy,linkedin.com/company/kogas-prelude-pty-ltd,perth,kogas prelude pty ltd,western australia,1001-5000,
108300,australia,,hymix-heidelbergcement-group,building materials,linkedin.com/company/hymix-heidelbergcement-group,parramatta,hymix (heidelbergcement group),new south wales,10001+,
108775,australia,1919.0,reececivil,civil engineering,linkedin.com/company/reececivil,melbourne,reece civil,victoria,1001-5000,
109194,australia,,act-emergency-services-agency,publishing,linkedin.com/company/act-emergency-services-agency,,act emergency services agency,,1001-5000,
113633,australia,,westgate-logistics,logistics and supply chain,linkedin.com/company/westgate-logistics,,westgate logistics,,1001-5000,
114723,australia,1969.0,menzies-international-aust.-pty.-ltd.,facilities services,linkedin.com/company/menzies-international-aust.-pty.-ltd.,melbourne,menzies international (aust.) pty. ltd.,victoria,1001-5000,
119799,australia,1946.0,clemenger-group-limited,information technology and services,linkedin.com/company/clemenger-group-limited,melbourne,clemenger group limited,victoria,1001-5000,
128024,australia,,ej-in-australia,building materials,linkedin.com/company/ej-in-australia,brendale,ej in australia,queensland,1001-5000,
128271,australia,1966.0,flinders-university,higher education,linkedin.com/company/flinders-university,bedford park,flinders university,south australia,1001-5000,
128290,australia,,grd-minproc,mining & metals,linkedin.com/company/grd-minproc,,grd minproc,,501-1000,
133388,australia,2008.0,cura-day-hospitals-group-pty-ltd-,hospital & health care,linkedin.com/company/cura-day-hospitals-group-pty-ltd-,,cura day hospitals group,,501-1000,
139827,australia,1998.0,anglogold-ashanti-australia,mining & metals,linkedin.com/company/anglogold-ashanti-australia,perth,anglogold ashanti australia,western australia,501-1000,
140822,australia,1980.0,stagecoach-bus,transportation/trucking/railroad,linkedin.com/company/stagecoach-bus,perth,stagecoach bus,western australia,501-1000,
144424,australia,2004.0,tamworth-regional-council,government administration,linkedin.com/company/tamworth-regional-council,,tamworth regional council,,501-1000,
145068,australia,,verve-energy,utilities,linkedin.com/company/verve-energy,perth,verve energy,western australia,1001-5000,
148376,australia,,tenixtoll,logistics and supply chain,linkedin.com/company/tenixtoll,,tenixtoll,,1001-5000,
151880,australia,,dewr,information technology and services,linkedin.com/company/dewr,,dewr,,1001-5000,
153958,australia,2005.0,cdcaustralia,transportation/trucking/railroad,linkedin.com/company/cdcaustralia,seven hills,cdc nsw,new south wales,1001-5000,
159118,australia,,boral-shared-business-services,construction,linkedin.com/company/boral-shared-business-services,,boral shared business services,,10001+,
159724,australia,1901.0,webastoaustralia,automotive,linkedin.com/company/webastoaustralia,kirrawee,webasto thermo & comfort australia,new south wales,10001+,
161969,australia,1993.0,tox-free-solutions-ltd,facilities services,linkedin.com/company/tox-free-solutions-ltd,kwinana,tox free solutions ltd,western australia,1001-5000,
164870,australia,1990.0,heraldsun,newspapers,linkedin.com/company/heraldsun,southbank,herald sun,victoria,501-1000,
166887,australia,1997.0,rendezvous-grand-hotel-melbourne,hospitality,linkedin.com/company/rendezvous-grand-hotel-melbourne,melbourne,rendezvous hotel melbourne,victoria,1001-5000,
167749,australia,,anz-bank,financial services,linkedin.com/company/anz-bank,stirling,anz bank,south australia,1001-5000,
168285,australia,1902.0,raywhitecorporate-sa-nt,real estate,linkedin.com/company/raywhitecorporate-sa-nt,dulwich,ray white corporate sa/nt,south australia,5001-10000,
168378,australia,,jplgroup,luxury goods & jewelry,linkedin.com/company/jplgroup,,jpl group,,1001-5000,
169843,australia,1926.0,cairns-taxis-limited,transportation/trucking/railroad,linkedin.com/company/cairns-taxis-limited,cairns,cairns taxis limited,queensland,501-1000,
179263,australia,2013.0,sydney-trains,telecommunications,linkedin.com/company/sydney-trains,sydney,sydney trains,new south wales,10001+,
189616,australia,1899.0,salvos-aged-care,hospital & health care,linkedin.com/company/salvos-aged-care,redfern,the salvation army aged care,new south wales,1001-5000,
195567,australia,2000.0,hadchit-youth-australia,non-profit organization management,linkedin.com/company/hadchit-youth-australia,,hadchit youth australia,,5001-10000,
200351,australia,,zinifex,mining & metals,linkedin.com/company/zinifex,,zinifex,,1001-5000,
202788,australia,,independent-contractor2,,linkedin.com/company/independent-contractor2,melbourne,independent contractor,victoria,1001-5000,
204847,australia,1956.0,martin-brower-anz,logistics and supply chain,linkedin.com/company/martin-brower-anz,,martin brower anz,,501-1000,
205779,australia,,queensland-health-forensic-and-scientific-services-qhfss,environmental services,linkedin.com/company/queensland-health-forensic-and-scientific-services-qhfss,coopers plains,queensland health forensic and scientific services (qhfss),queensland,501-1000,
206145,australia,,billabong-international,retail,linkedin.com/company/billabong-international,,billabong international,,1001-5000,
209761,australia,,specsavers-australia-new-zealand,retail,linkedin.com/company/specsavers-australia-new-zealand,port melbourne,specsavers australia & new zealand,victoria,5001-10000,
210485,australia,2012.0,bycassius,design,linkedin.com/company/bycassius,melbourne,cassius,victoria,501-1000,
220575,australia,,wa-country-health-service,hospital & health care,linkedin.com/company/wa-country-health-service,,wa country health service,,5001-10000,
224168,australia,,eastern-health,hospital & health care,linkedin.com/company/eastern-health,,eastern health,,1001-5000,
226288,australia,,oasis-asset-management,financial services,linkedin.com/company/oasis-asset-management,,oasis asset management,,1001-5000,
226506,australia,1972.0,westpac-retired-officers-club-alumni-nsw,banking,linkedin.com/company/westpac-retired-officers-club-alumni-nsw,sydney,westpac group alumni,new south wales,10001+,
228328,australia,,db-rreef,real estate,linkedin.com/company/db-rreef,,db rreef,,10001+,
229064,australia,1951.0,programmed-maintenance-serv,package/freight delivery,linkedin.com/company/programmed-maintenance-serv,burswood,programmed maintenance serv,western australia,10001+,
231443,australia,,infrabuild-australia,building materials,linkedin.com/company/infrabuild-australia,sydney,infrabuild australia,new south wales,1001-5000,
